SAMD00029132	Escherichia	coli	KKa004	101	5009899	0.5053209655523994	0.0	175599	0.8834906651810746	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	961	100.0	1.04	SAMD00029132			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019520	DRS019520	DRP002628			KKa004	PRJDB3552	DRA003504
SAMD00029133	Escherichia	coli	KKa005	74	5104296	0.5059196394495823	1.9591340314119715E-5	204022	0.8858695865127436	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	95	100.0	0.76	SAMD00029133			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019521	DRS019521	DRP002628			KKa005	PRJDB3552	DRA003504
SAMD00029134	Escherichia	coli	KKa006	140	5281995	0.5048778894695938	1.8932240564407957E-5	148224	0.8813208138367007	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	95	100.0	1.55	SAMD00029134			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019522	DRS019522	DRP002628			KKa006	PRJDB3552	DRA003504
SAMD00029135	Escherichia	coli	KKo003	118	5117598	0.5065366603629281	0.0	168606	0.8839383241903721	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	1193	100.0	0.77	SAMD00029135			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019523	DRS019523	DRP002628			KKo003	PRJDB3552	DRA003504
SAMD00029136	Escherichia	coli	KKo004	52	5174790	0.504821444790795	3.864891135678936E-5	430721	0.887770432053554	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	83	100.0	0.82	SAMD00029136			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019524	DRS019524	DRP002628			KKo004	PRJDB3552	DRA003504
SAMD00029137	Escherichia	coli	KMi003	81	5098257	0.5052283554948289	0.0	283206	0.8836788729952217	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	12	100.0	0.93	SAMD00029137			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019525	DRS019525	DRP002628			KMi003	PRJDB3552	DRA003504
SAMD00029138	Escherichia	coli	KMi004	189	5372125	0.5050816979015902	3.722921562696326E-5	229804	0.878460142313975	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.1	SAMD00029138			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019526	DRS019526	DRP002628			KMi004	PRJDB3552	DRA003504
SAMD00029139	Escherichia	coli	KOr004	76	5081055	0.505553669464314	0.0	234141	0.883957170312071	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	12	100.0	1.16	SAMD00029139			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019527	DRS019527	DRP002628			KOr004	PRJDB3552	DRA003504
SAMD00029140	Escherichia	coli	KOr005	66	5080186	0.5055452694054903	0.0	324551	0.8842930160431134	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	12	100.0	1.16	SAMD00029140			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019528	DRS019528	DRP002628			KOr005	PRJDB3552	DRA003504
SAMD00029141	Escherichia	coli	KOr006	97	5229444	0.5061048977634243	3.8244983596726537E-5	222845	0.8853000548454041	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	95	100.0	1.17	SAMD00029141			Japan: Yamato River					Illumina MiSeq	ILLUMINA				Characterization of Pathogenic Escherichia coli in River Water by Simultaneous Detection and Sequencing of 14 Virulence Genes	DRS019529	DRS019529	DRP002628			KOr006	PRJDB3552	DRA003504
SAMD00029170	Escherichia	coli	J0012	196	5093332	0.5082338680036567	1.963351299306623E-5	79968	0.8832313155968549	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.25	SAMD00029170		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032442	DRS032442	DRP003194			J0012	PRJDB3868	DRA003515
SAMD00029171	Escherichia	coli	J0019	252	5325494	0.5075286448289085	1.8777600725866935E-5	80349	0.878200561310581	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.23	SAMD00029171		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032443	DRS032443	DRP003194			J0019	PRJDB3868	DRA003515
SAMD00029172	Escherichia	coli	J0024	400	5166054	0.509421504304833	0.0	28239	0.8788678941412537	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.15	SAMD00029172		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032444	DRS032444	DRP003194			J0024	PRJDB3868	DRA003515
SAMD00029173	Escherichia	coli	J0034	193	5158226	0.507787130442335	1.9386510013326287E-5	89679	0.8813319023226652	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	0.99	SAMD00029173		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032445	DRS032445	DRP003194			J0034	PRJDB3868	DRA003515
SAMD00029174	Escherichia	coli	J0045	275	5416251	0.5067400583930985	3.6925910560644256E-5	70138	0.8747687198661903	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.88	SAMD00029174		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032446	DRS032446	DRP003194			J0045	PRJDB3868	DRA003515
SAMD00029175	Escherichia	coli	J0061	110	5161313	0.5081111746405351	1.9374914871467782E-5	229888	0.8870604642745804	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.02	SAMD00029175		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032447	DRS032447	DRP003194			J0061	PRJDB3868	DRA003515
SAMD00029176	Escherichia	coli	J0063	200	5206281	0.50798272284425	1.9207568704032686E-5	78523	0.8800093581072191	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.85	SAMD00029176		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032448	DRS032448	DRP003194			J0063	PRJDB3868	DRA003515
SAMD00029177	Escherichia	coli	J0064	281	5250144	0.5086862379393784	0.0	70957	0.8777513531057434	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.27	SAMD00029177		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032449	DRS032449	DRP003194			J0064	PRJDB3868	DRA003515
SAMD00029178	Escherichia	coli	J0069	356	5343154	0.5087687678245438	1.8715537676810362E-5	39394	0.8763373905635241	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	0.91	SAMD00029178		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032450	DRS032450	DRP003194			J0069	PRJDB3868	DRA003515
SAMD00029179	Escherichia	coli	J0074	297	5414238	0.5078862045998828	1.8469819760416885E-5	56664	0.8767356871952654	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.17	SAMD00029179		2014-01-01	Japan: Tokyo	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[139.7,35.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032451	DRS032451	DRP003194			J0074	PRJDB3868	DRA003515
SAMD00029180	Escherichia	coli	N0241	143	5309719	0.5071661984372431	0.0	205444	0.8821383956476793	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.18	SAMD00029180		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032452	DRS032452	DRP003194			N0241	PRJDB3868	DRA003515
SAMD00029181	Escherichia	coli	N0253	157	5310925	0.5071385330904332	1.8829111689583264E-5	205444	0.881377187160187	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.18	SAMD00029181		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032453	DRS032453	DRP003194			N0253	PRJDB3868	DRA003515
SAMD00029182	Escherichia	coli	N0256	153	5311165	0.507134256500344	1.8828260842960065E-5	197623	0.8812083828761275	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.18	SAMD00029182		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032454	DRS032454	DRP003194			N0256	PRJDB3868	DRA003515
SAMD00029183	Escherichia	coli	N0261	132	5275432	0.5069253096239322	0.0	191062	0.8827309308507815	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.27	SAMD00029183		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032455	DRS032455	DRP003194			N0261	PRJDB3868	DRA003515
SAMD00029184	Escherichia	coli	N0282	168	5328868	0.5070846190973393	0.0	191062	0.879153508775222	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.14	SAMD00029184		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032456	DRS032456	DRP003194			N0282	PRJDB3868	DRA003515
SAMD00029185	Escherichia	coli	N0291-1	109	5289931	0.5076166399902002	0.0	241157	0.8857047473776123	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.15	SAMD00029185		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032457	DRS032457	DRP003194			N0291-1	PRJDB3868	DRA003515
SAMD00029186	Escherichia	coli	N0291-2	102	5217425	0.5082358916857141	3.8333085765487764E-5	229838	0.8875105060640475	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	0.9	SAMD00029186		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032458	DRS032458	DRP003194			N0291-2	PRJDB3868	DRA003515
SAMD00029187	Escherichia	coli	N0335	114	5287695	0.5066607786715889	1.8911832093189943E-5	191062	0.8843924317199029	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.16	SAMD00029187		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032459	DRS032459	DRP003194			N0335	PRJDB3868	DRA003515
SAMD00029188	Escherichia	coli	N0348	160	5386409	0.5072670357382022	1.8565244488489454E-5	191196	0.8823569163967385	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.29	SAMD00029188		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032460	DRS032460	DRP003194			N0348	PRJDB3868	DRA003515
SAMD00029189	Escherichia	coli	N0415	138	5421013	0.5057703379486076	1.8446736799930196E-5	222437	0.8827027845678393	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.3	SAMD00029189		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032461	DRS032461	DRP003194			N0415	PRJDB3868	DRA003515
SAMD00029190	Escherichia	coli	N0422	64	5055339	0.5078072904705303	0.0	243423	0.8887653231563699	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.17	SAMD00029190		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032462	DRS032462	DRP003194			N0422	PRJDB3868	DRA003515
SAMD00029191	Escherichia	coli	N0439	104	5105368	0.507487755784809	1.958722662107805E-5	211422	0.8859419329210533	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.1	SAMD00029191		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032463	DRS032463	DRP003194			N0439	PRJDB3868	DRA003515
SAMD00029192	Escherichia	coli	N0491	109	5085720	0.5076295981689908	0.0	202089	0.8863006614599309	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.06	SAMD00029192		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032464	DRS032464	DRP003194			N0491	PRJDB3868	DRA003515
SAMD00029193	Escherichia	coli	N0494-1	115	5207041	0.5069487641829592	0.0	209406	0.8845630368572093	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.09	SAMD00029193		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032465	DRS032465	DRP003194			N0494-1	PRJDB3868	DRA003515
SAMD00029194	Escherichia	coli	N0494-2	110	5206126	0.5069853665732749	1.9208140563635994E-5	227037	0.8847737218369636	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.09	SAMD00029194		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032466	DRS032466	DRP003194			N0494-2	PRJDB3868	DRA003515
SAMD00029195	Escherichia	coli	N0504	124	5276397	0.50693873110761	0.0	191062	0.8834014953764852	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.15	SAMD00029195		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032467	DRS032467	DRP003194			N0504	PRJDB3868	DRA003515
SAMD00029196	Escherichia	coli	N0512	122	5339087	0.5062231842857081	1.8729794064041286E-5	203494	0.8800798728298084	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.75	SAMD00029196		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032468	DRS032468	DRP003194			N0512	PRJDB3868	DRA003515
SAMD00029197	Escherichia	coli	N0564	153	5284775	0.5067870169313521	3.7844562918951136E-5	204841	0.8826759010894916	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.31	SAMD00029197		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032469	DRS032469	DRP003194			N0564	PRJDB3868	DRA003515
SAMD00029198	Escherichia	coli	N0574	152	5300906	0.5070008787177135	0.0	173832	0.8809201672317902	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.22	SAMD00029198		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032470	DRS032470	DRP003194			N0574	PRJDB3868	DRA003515
SAMD00029199	Escherichia	coli	N0603	129	5381855	0.5063786140137189	3.716190792951501E-5	204838	0.8843080799493837	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.29	SAMD00029199		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032471	DRS032471	DRP003194			N0603	PRJDB3868	DRA003515
SAMD00029200	Escherichia	coli	N0716	205	5364792	0.5068500325828103	0.0	106411	0.8795675582576175	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	2.0	SAMD00029200		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032472	DRS032472	DRP003194			N0716	PRJDB3868	DRA003515
SAMD00029201	Escherichia	coli	N0722	205	5364692	0.5068231316914372	0.0	95059	0.877467709236616	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	2.06	SAMD00029201		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032473	DRS032473	DRP003194			N0722	PRJDB3868	DRA003515
SAMD00029202	Escherichia	coli	N0931	190	5356902	0.5072946508009817	1.8667505957734527E-5	191062	0.8782387327364349	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.2	SAMD00029202		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032474	DRS032474	DRP003194			N0931	PRJDB3868	DRA003515
SAMD00029203	Escherichia	coli	N0945	127	5251185	0.5066853802595083	1.904332069809005E-5	174170	0.8833869571717083	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.32	SAMD00029203		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032475	DRS032475	DRP003194			N0945	PRJDB3868	DRA003515
SAMD00029204	Escherichia	coli	N0985-1	108	5143638	0.5079480311023269	1.944149257782138E-5	173830	0.8863780145106345	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	0.84	SAMD00029204		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032476	DRS032476	DRP003194			N0985-1	PRJDB3868	DRA003515
SAMD00029205	Escherichia	coli	N0985-2	140	5226251	0.5073190575626307	1.9134174765046683E-5	203422	0.8821239570000944	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	0.75	SAMD00029205		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032477	DRS032477	DRP003194			N0985-2	PRJDB3868	DRA003515
SAMD00029206	Escherichia	coli	N1001	186	5370599	0.5066626646301464	0.0	133039	0.8795955534941261	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	2.0	SAMD00029206		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032478	DRS032478	DRP003194			N1001	PRJDB3868	DRA003515
SAMD00029207	Escherichia	coli	N1027	141	5259346	0.5066199603517311	1.901377091372197E-5	162297	0.8823991119639584	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.54	SAMD00029207		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032479	DRS032479	DRP003194			N1027	PRJDB3868	DRA003515
SAMD00029208	Escherichia	coli	N1051	190	5249806	0.5078860056924008	0.0	174437	0.8802487177621421	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.82	SAMD00029208		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032480	DRS032480	DRP003194			N1051	PRJDB3868	DRA003515
SAMD00029209	Escherichia	coli	N1086	185	5279640	0.5067858793402581	0.0	173832	0.8799510951504269	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.21	SAMD00029209		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032481	DRS032481	DRP003194			N1086	PRJDB3868	DRA003515
SAMD00029210	Escherichia	coli	N1160	186	5349534	0.5071940321162949	1.8693217016659768E-5	163700	0.8802626595636099	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.16	SAMD00029210		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032482	DRS032482	DRP003194			N1160	PRJDB3868	DRA003515
SAMD00029211	Escherichia	coli	N1167	203	5325897	0.5071928728625431	0.0	142115	0.8775607188798431	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	0.56	SAMD00029211		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032483	DRS032483	DRP003194			N1167	PRJDB3868	DRA003515
SAMD00029212	Escherichia	coli	N1200	105	5228979	0.5078256735334667	1.9124192313642874E-5	191062	0.8844000788696774	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.32	SAMD00029212		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032484	DRS032484	DRP003194			N1200	PRJDB3868	DRA003515
SAMD00029213	Escherichia	coli	N1203	127	5211347	0.5079663664691682	0.0	172338	0.8851667332841202	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.57	SAMD00029213		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032485	DRS032485	DRP003194			N1203	PRJDB3868	DRA003515
SAMD00029214	Escherichia	coli	N1228	123	5189876	0.506123963731768	1.9268283095781093E-5	190120	0.8862945144453248	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	131	100.0	1.23	SAMD00029214		2014-01-01	Nepal	Homo sapiens			9606	Illumina MiSeq	ILLUMINA			{"type":"Point","coordinates":[85.3,27.7]}	Whole genome sequencing of Escherichia coli ST131	DRS032486	DRS032486	DRP003194			N1228	PRJDB3868	DRA003515
